"compartment","depth","direct"
"surftemp",14.9067096710205,0.0584964156150818
"surftemp",12.8481149673462,0
"surftemp",24.46706199646,0.0371251106262207
"surftemp",22.614595413208,0
"surftemp",18.0546569824219,0
"surftemp",7.84897661209106,0
"surftemp",8.78782749176025,0.000836610794067383
"surftemp",17.3129043579102,0.00759661197662354
"surftemp",11.8695783615112,0.0061568021774292
"surftemp",8.69384574890137,0
"surftemp",14.9633836746216,0.0495670437812805
"surftemp",8.8228063583374,0
"surftemp",12.8396711349487,0
"surftemp",8.26709270477295,0
"surftemp",3.6683337688446,0
"surftemp",13.1316699981689,0
"surftemp",7.16552686691284,0.00528466701507568
"surftemp",13.3884325027466,0
"surftemp",13.5877475738525,0.00693237781524658
"surftemp",9.69215202331543,0.00884276628494263
"surftemp",12.2845544815063,0
"surftemp",13.6127777099609,0
"surftemp",7.77797746658325,0.00110572576522827
"surftemp",17.9863414764404,0
"surftemp",13.3140716552734,0
"surftemp",12.8899927139282,0
"surftemp",10.07239818573,0.0114957690238953
"surftemp",97.0643692016602,0
"surftemp",6.27115774154663,0
"surftemp",30.1680583953857,0.0092242956161499
"surftemp",7.3327579498291,0.0519794821739197
"surftemp",18.1495056152344,0.0468363761901855
"surftemp",41.9332656860352,0.010157585144043
"surftemp",15.1330242156982,0
"surftemp",16.5074501037598,0
"surftemp",15.663215637207,0
"surftemp",108.07958984375,0
"surftemp",15.6742887496948,0
"surftemp",42.3154029846191,0.00574606657028198
"surftemp",80.4554977416992,0.0081709623336792
"surftemp",14.8140144348145,0.0426573157310486
"surftemp",156.062591552734,0.0632562637329102
"surftemp",20.433385848999,0.0794447660446167
"surftemp",7.53428745269775,0.0558176040649414
"surftemp",26.8066864013672,0.0112153291702271
"surftemp",12.7789001464844,0.0889161825180054
"surftemp",12.8875398635864,0.00982314348220825
"surftemp",14.6153764724731,0.00801706314086914
"surftemp",14.4016952514648,0.0254077911376953
"surftemp",15.1624689102173,0
"surftemp",13.7113094329834,0
"surftemp",13.0985527038574,0
"surftemp",8.225830078125,0
"surftemp",17.071159362793,0.000870645046234131
"surftemp",13.1391162872314,0.0738281607627869
"surftemp",25.3035335540771,0.04165118932724
"surftemp",24.0901069641113,0.0387752056121826
"surftemp",22.4438743591309,0.00716030597686768
"surftemp",8.6810884475708,0.0180581212043762
"surftemp",3.60689091682434,0.0196780562400818
"surftemp",16.6705875396729,0.0763643383979797
"surftemp",11.3405828475952,0.0604639649391174
"surftemp",12.8981189727783,0
"surftemp",12.4884271621704,0
"surftemp",11.6875667572021,0
"surftemp",15.2761192321777,0
"surftemp",17.2342796325684,0
"surftemp",9.48571586608887,0
"surftemp",9.43961906433105,0.000917255878448486
"surftemp",10.5588665008545,0.00305485725402832
"surftemp",10.2551612854004,0.00563538074493408
"surftemp",42.3731803894043,0.0103679299354553
"surftemp",13.7026586532593,0.00578385591506958
"surftemp",9.77810001373291,0.0277636647224426
"surftemp",10.4881381988525,0
"surftemp",11.0725431442261,0
"surftemp",15.3134937286377,0
"surftemp",27.7457160949707,0
"surftemp",17.3749046325684,0.00719606876373291
"surftemp",6.26927042007446,0
"surftemp",8.5794849395752,0.00868582725524902
"surftemp",17.2097682952881,0.00957828760147095
"surftemp",21.5048732757568,0
"surftemp",12.1847772598267,0.00583082437515259
"surftemp",13.1089315414429,0
"surftemp",96.058967590332,0.0454476475715637
"surftemp",11.4515190124512,0.000329554080963135
"surftemp",17.3769912719727,0.018673300743103
"surftemp",12.3196802139282,0.0389825105667114
"surftemp",34.9481430053711,0
"surftemp",6.27040576934814,0
"surftemp",4.90625143051147,0
"surftemp",17.7281360626221,0.0479785799980164
"surftemp",9.82577514648438,0.0338953733444214
"surftemp",10.1559200286865,0.0121503472328186
"surftemp",15.5314931869507,0.00626415014266968
"surftemp",14.9901113510132,0.00489199161529541
"surftemp",97.2481002807617,0
"surftemp",11.4991455078125,0.00308239459991455
"surftemp",13.3466358184814,0
"surftemp",11.7610244750977,0
"surftemp",12.219066619873,0.00409531593322754
"surftemp",16.4672565460205,0.00569981336593628
"surftemp",9.60661506652832,0.00315827131271362
"surftemp",11.52379322052,0.000620007514953613
"surftemp",11.0496807098389,0
"surftemp",18.4107646942139,0
"surftemp",9.18655776977539,0.00755798816680908
"surftemp",13.5430202484131,0.0122082829475403
"surftemp",6.64293241500854,0.00942033529281616
"surftemp",10.9315032958984,0.00395596027374268
"surftemp",11.5994472503662,0
"surftemp",12.8301258087158,0
"surftemp",10.4065599441528,0.000881969928741455
"surftemp",11.929141998291,0.00984460115432739
"surftemp",12.3333082199097,0.0126140713691711
"surftemp",14.4559526443481,0.00495314598083496
"surftemp",10.322226524353,0
"surftemp",10.7067909240723,0.0639777183532715
"surftemp",5.30636501312256,0.00894719362258911
"surftemp",5.76108694076538,0.00639188289642334
"surftemp",12.3172550201416,0.0010148286819458
"surftemp",7.91293287277222,0.00013810396194458
"surftemp",100.05094909668,0.00206869840621948
"surftemp",5.57458543777466,0
"surftemp",5.02174091339111,0
"surftemp",101.54322052002,0.00899869203567505
"surftemp",11.7633638381958,0.0215933918952942
"surftemp",10.1695594787598,0.020098090171814
"surftemp",21.6628646850586,0.00608146190643311
"surftemp",11.2605876922607,0.00337690114974976
"surftemp",9.09652805328369,0.00138497352600098
"surftemp",9.29168510437012,0
"surftemp",9.18882274627686,0
"surftemp",17.9107894897461,0
"surftemp",8.28481197357178,0
"surftemp",8.05667209625244,0
"surftemp",10.3925933837891,0
"surftemp",9.70603370666504,0.0071672797203064
"surftemp",20.5924777984619,0
"surftemp",20.9075031280518,0
"surftemp",9.53906154632568,0
"surftemp",15.428370475769,0.00777703523635864
"surftemp",9.92176246643066,0
"surftemp",5.70101547241211,0
"surftemp",97.3906784057617,0.0146551132202148
"surftemp",102.621910095215,0.0269913673400879
"surftemp",98.6455764770508,0.0243756175041199
"surftemp",12.9332666397095,0.00368773937225342
"surftemp",15.0607719421387,0.0163431763648987
"surftemp",13.0006742477417,0.025954008102417
"surftemp",4.33204126358032,0.00171887874603271
"surftemp",10.4339017868042,0.00168806314468384
"surftemp",10.0954141616821,0.00144976377487183
"surftemp",10.9968204498291,0.00831407308578491
"surftemp",13.3364534378052,0.00611579418182373
"surftemp",8.60521411895752,0.00672280788421631
"surftemp",11.137716293335,0.00870382785797119
"surftemp",6.12671136856079,0
"surftemp",14.8016767501831,0
"surftemp",12.4210262298584,0
"surftemp",10.0744781494141,0
"surftemp",13.3735799789429,0
"surftemp",11.308310508728,0.034540593624115
"surftemp",12.0683660507202,0.0578310489654541
"surftemp",10.9933938980103,0.0370053052902222
"surftemp",12.387806892395,0.0475791692733765
